ETER_ID,institution_name,English Institution Name,reference_year,country_code,latitude,longitude,total_current_expenditure_PPP,basic_government_allocation_PPP,private_third_party_funding_PPP,total_current_revenues_PPP,total_academic_staff_FTE,total_students_enrolled_ISCED_5-7,total_students_enrolled_ISCED_8,ReD_expenditure_PPP,erasmus_incoming_students_ISCED_5,erasmus_incoming_students_ISCED_6,erasmus_incoming_students_ISCED_7,erasmus_incoming_students_ISCED_8,erasmus_incoming_staff,TOTAL_ISCED8 ,staff_to_student_ratio,doctorate_to_stundents_ratio,doctorate_to_accademic_staff,research_income,proportion_of_international_students,proportion_international_staff
BE0058,Universiteit Hasselt,Hasselt University,2015,BE,"50,908246","5,406091","72776821,01","46423627,08","4801670,656","83101982,91","747,13",3970,278,m,a,78,27,6,11,#VALUE!,#VALUE!,"0,07710280374",#VALUE!,#VALUE!,"0,8662383178",#VALUE!
BE0059,Universiteit Antwerpen,University of Antwerp,2015,BE,"51,22281","4,410232","234466838,5","129368603,5","13043506,41","257737971,2","2152,93",16302,1455,m,3,234,186,17,17,#VALUE!,"0,1881939547","0,07002518892","5,313666966","0,000008990519526",#VALUE!,"0,01472300671"
BE0060,Universiteit Gent,Ghent University,2015,BE,"51,046562","3,727918","546482298,3","278821464,4","49174002,07","602324982,1","5376,19",35877,4615,m,1,570,439,49,52,423,"0,1320653907","0,08925285241","7,572006521","0,000008353173536",#VALUE!,"0,007896215855"
BE0061,Vrije Universiteit Brussel,The Vrije Universiteit Brussel,2015,BE,"50,82155","4,394813","202890876,3","102996436,3","12476362,82","218640022,8","1792,02",11090,1541,m,1,128,115,17,19,1010,"0,1498506007","0,1286339438","6,673313257","0,00000892572973","0,01179028347","0,009672277207"
BE0062,Arteveldehogeschool,University college Arteveldehogeschool,2015,BE,"51,055572","3,723217","60266059,18","52557759,14","2071007,35","68439710,7","564,4293334",12455,a,m,2,212,15,a,40,244,"0,1615888188","0,1389540126","6,188547003","0,000008196212098","0,09107303877","0,01060256024"
BE0064,Erasmushogeschool Brussel,Erasmus University College Brussels,2015,BE,"50,842239","4,322808","36617479,04","32024428,01","799591,9714","40047909,91","346,5715033",5377,a,m,3,70,17,3,6,229,"0,04531748963",#VALUE!,"22,06653564","0,000008247102853","0,01959052589","0,07086803898"
BE0066,Hogere Zeevaartschool,Antwerp maritime academy,2015,BE,"51,240545","4,39816","6182846,777","5257211,647","694247,0788","6861187,335","43,05",680,a,m,a,9,0,1,2,90,"0,06445443617",#VALUE!,"15,5148359","0,000008653922366","0,04258880417","0,01731244474"
BE0068,Hogeschool Gent,University College Ghent,2015,BE,"51,052531","3,728087","86533823,97","74491086,51","2951667,923","95210431,59","680,7749999",13695,a,m,1,169,24,3,15,#VALUE!,"0,06330882353",#VALUE!,"15,79558653","0,000006274424221","0,1323529412","0,04645760743"
BE0071,Hogeschool West-Vlaanderen,"Howest, University College West Vlaanderen",2015,BE,"50,821961","3,250421","31721895,97","25008402,75","1924786,091","35155976,25","268,73165",5533,a,m,1,95,5,a,17,194,"0,04970974808",#VALUE!,"20,11677867","0,00000715021441",#VALUE!,"0,02203371158"
BE0072,LUCA School of Arts,LUCA School of Arts,2015,BE,"50,857936","4,36792","34256846,02","31572554,66","123153,0343","36641223,14","279,267",3040,a,m,2,67,30,1,2,101,"0,04856888668",#VALUE!,"20,5893128","0,000007643982009","0,03506235315","0,0632601333"
BE0073,Karel de Grote-Hogeschool - Katholieke Hogeschool Antwerpen,Karel de Grote University College,2015,BE,"51,20238","4,390439","60626992,08","51967073,12","1680818,884","64664627,78","545,0350001",12058,a,m,2,150,18,a,8,99,"0,09186414474",#VALUE!,"10,88563991","0,000007621661507","0,03322368421","0,007161605202"
BE0074,Katholieke Hogeschool Vives Noord,Catholic University College Vives Noord,2015,BE,"51,187424","3,203423","23440130,98","19253114,4","652287,0335","24243197,32","215,4712234",3628,a,m,a,63,2,2,4,170,"0,0452011113",#VALUE!,"22,12334987","0,000008428642038","0,008210316802","0,01467795646"
BE0075,Thomas More Kempen,Thomas More Kempen,2015,BE,"51,177663","4,995757","43714196,19","34754670,18","2510065,963","47930427,82","389,9576666",7442,a,m,1,125,14,a,13,#VALUE!,"0,05939118616",#VALUE!,"16,8375152","0,000008887904533","0,04685777288","0,01856396384"
BE0076,UC Leuven,UC Leuven,2015,BE,"50,861299","4,680773","44772188,99","36745525,82","1358866,378","49223081,42","439,3580999",8792,a,m,17,153,5,a,17,140,"0,05239957896",#VALUE!,"19,08412281","0,000008135910409",#VALUE!,"0,03333695197"
BE0077,UC Limburg,UC Limburg,2015,BE,"50,908246","5,406091","37339846,4","31004100,08","1546931,775","41001304,18","311,4865",5361,a,m,1,33,4,a,4,175,"0,04997248634",#VALUE!,"20,01101152","0,000008925855254","0,01592356688","0,03869281118"
BE0080,Katholieke Hogeschool Vives Zuid,Catholic University College Vives Zuid,2015,BE,"50,815474","3,27184","51132003,39",41403464,"1540146,061","54913249,15","462,3175266",8530,a,m,9,171,12,7,11,38,"0,058102313",#VALUE!,"17,21101878","0,000007596990052","0,03264316359","0,01284164803"
BE0088,Haute Ecole de Namur-Liège-Luxembourg (HENALLUX),,2015,BE,"50,4733734","4,854954",m,m,m,m,m,m,m,m,2,52,3,1,33,192,"0,05419900664",#VALUE!,"18,45052266","0,000008419052483","0,004454865182","0,02379317107"
BE0089,Arts2,,2015,BE,"50,4552803","3,9531354",m,m,m,m,m,m,m,m,0,2,2,0,0,57,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
BE0090,ODISEE,ODISEE,2015,BE,"50,84895","4,356442","66451613,27","59154543,91","2330811,346","75816945,91","440,3333334",10187,a,m,a,a,a,a,a,4,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
BE0091,AP Hogeschool Antwerpen,AP University College Antwerpen,2015,BE,"51,219624","4,412155","59089118,92","50321594,42","1337404,825","64314121,75","458,7250001",9766,a,m,a,a,a,a,a,#VALUE!,"0,04322502537",#VALUE!,"23,1347464","0,000005807848471","0,0003926573083",#VALUE!
BE0092,Hogeschool PXL,PXL University College,2015,BE,"50,937535","5,347871","47052272,9","36278795,7","2127032,605","50123464,95","435,4789999",7610,a,m,a,a,a,a,a,#VALUE!,"0,0469716363",#VALUE!,"21,28944356","0,000007132570385",#VALUE!,#VALUE!
BE0093,Thomas More Mechelen-Antwerpen,Thomas More Mechelen-Antwerpen,2015,BE,"51,022585","4,487467","43531899,74","36221871,47","1548726,913","46859464,76","349,6883333",7512,a,m,1,75,6,2,7,#VALUE!,"0,05722457292",#VALUE!,"17,47501028","0,000008688126417",#VALUE!,#VALUE!
BE0094,Ecole supérieure des Arts Saint-Luc de Bruxelles,,2015,BE,"50,8259076","4,3519499",m,m,m,m,m,m,m,m,0,9,5,0,0,82,"0,0465506301",#VALUE!,"21,48198634","0,000007462490985",#VALUE!,"0,0200178254"
BG0001,"Югозападен университет ""Неофит Рилски""","South-West University ""Neofit Rilski""",2015,BG,"42,018538","23,07745",m,m,m,m,"538,5714286",10514,313,m,0,19,7,6,2,14,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
BG0002,Американски университет в България,American University in Bulgaria,2015,BG,"42,013046","23,095388",m,m,m,m,"68,33857732",1046,a,a,a,34,2,a,12,26,"0,05122421805","0,0297698307","19,52201592",#VALUE!,"0,001331557923","0,003713527851"
BG0003,Колеж по туризъм - Благоевград,Blagoevgrad College of Tourism,2015,BG,"42,016739","23,095995",m,m,m,m,"26,89500943",576,a,a,a,0,a,a,0,#VALUE!,"0,06533324792",#VALUE!,"15,30614246",#VALUE!,"0,02485659656","0,1755962806"
BG0004,Университет “Проф. д-р Асен Златаров”,Burgas Professor Assen Zlatarov University,2015,BG,"42,526552","27,449715",m,m,m,m,"355,2855151",6105,43,m,a,8,5,0,0,#VALUE!,"0,0466927247",#VALUE!,"21,41661268",#VALUE!,#VALUE!,0
BG0005,Бургаски свободен университет,Burgas Free University,2015,BG,"42,503572","27,468998",m,m,m,m,"99,34745084",2096,s,m,a,13,2,1,4,#VALUE!,"0,05819582556","0,007043407043","17,18336307",#VALUE!,#VALUE!,0
BG0006,Икономически университет - Варна,University of Economics - Varna,2015,BG,"43,209057","27,923601",m,m,m,m,"343,445655",10189,88,m,a,50,17,1,26,#VALUE!,"0,04739859296",#VALUE!,"21,09767269",#VALUE!,#VALUE!,"0,04026273413"
BG0007,Технически университет - Варна,Technical University of Varna,2015,BG,"43,222892","27,936767",m,m,m,m,"369,0669059",5888,116,m,a,12,1,1,12,#VALUE!,"0,03370749386","0,008636765139","29,66699346",#VALUE!,#VALUE!,"0,07570338895"
BG0008,"Медицински университет ""проф. д-р Параскев Стоянов""","Varna Medical University ""prof. dr. Paraskev Stoyanov""",2015,BG,"43,212159","27,92123",m,m,m,m,"656,2274665",4539,164,m,a,5,5,3,4,#VALUE!,"0,06268120006","0,01970108696","15,95374688",#VALUE!,#VALUE!,"0,03251442979"
BG0009,"Варненски свободен университет ""Черноризец Храбър""","Varna Free University ""Chernorizets Hrabar""",2015,BG,"43,257637","28,027783",m,m,m,m,"165,0113043",7102,97,m,a,24,7,7,8,#VALUE!,"0,1445753396","0,03613130646","6,916808929",#VALUE!,#VALUE!,"0,006095447393"
BG0010,"Висше военноморско училище ""Н. Й. Вапцаров""",Nikola Vaptsarov Naval Academy’,2015,BG,"43,21193","27,933013",m,m,m,m,"152,9481084",3580,33,m,0,9,0,0,0,#VALUE!,"0,02323448386","0,01365812447","43,03947556",#VALUE!,#VALUE!,"0,04848152696"
BG0011,"Великотърновски университет ""Св. св. Кирил и Методий""",St. Cyril and St. Methodius University of Veliko Tarnovo,2015,BG,"43,078432","25,649235",m,m,m,m,"745,8989747",10068,286,m,0,96,32,7,45,9,"0,04272293531","0,009217877095","23,40663142",#VALUE!,#VALUE!,0
BG0012,Националeн военен университет “Васил Левски,Vasil Levski National Military University,2015,BG,"43,08223","25,60191",m,m,m,m,"233,5737073",2445,35,m,a,46,11,0,15,128,"0,07408611191","0,02840683353","13,49780646",#VALUE!,"0,0008939213349","0,06032988585"
BG0013,"Стопанска академия ""Д. А. Ценов"" - Свищов",D.A.Tsenov Academy of Economics,2015,BG,"43,620886","25,344541",m,m,m,m,"230,7320652",10211,140,m,a,33,1,0,11,#VALUE!,"0,09553116862","0,01431492843","10,46778779",#VALUE!,"0,05235173824","0,06421955697"
BG0014,Технически университет - Габрово,Technical University of Gabrovo,2015,BG,"42,875467","25,316204",c,c,c,c,c,c,c,c,0,16,3,1,7,#VALUE!,"0,02259642202","0,01371070414","44,25479394",#VALUE!,#VALUE!,"0,04767434466"
BG0015,Висше училище по мениджмънт,Varna University of Management,2015,BG,"43,211943","27,909173",m,m,m,m,"69,125",335,a,a,a,77,8,a,23,19,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
BG0016,Медицински университет - Плевен,Medical University - Pleven,2015,BG,"43,410573","24,626813",m,m,m,m,"401,0084973",1983,51,m,a,2,3,0,0,#VALUE!,"0,2063432836",#VALUE!,"4,846292948",#VALUE!,"0,05671641791","0,3327305606"
BG0017,"Пловдивски университет ""Паисий Хилендарски""",Paisii Hilendarski University of Plovdiv,2015,BG,"42,13825","24,751393",m,m,m,m,"838,8408361",17888,239,m,2,31,12,6,3,#VALUE!,"0,2022231454","0,02571860817","4,94503237",#VALUE!,#VALUE!,0
BG0018,Университетът по хранителни технологии,University of Food Technologies – Plovdiv,2015,BG,"42,1523","24,7322",c,c,c,c,c,c,c,c,2,6,4,0,0,45,"0,0468940539","0,01336091234","21,32466522",#VALUE!,#VALUE!,"0,0035763638"
BG0019,Аграрен университет – Пловдив,Agricultural University – Plovdiv,2015,BG,"42,134155","24,765492",m,m,m,m,"246,2276672",3732,46,m,1,14,6,5,1,12,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
BG0020,Медицински университет - Пловдив,Medical University of Plovdiv,2015,BG,"42,139783","24,735167",m,m,m,m,"805,1984949",5479,121,m,a,22,22,2,2,21,"0,06597740278","0,01232583065","15,15670454",#VALUE!,"0,003215434084","0,00406128203"
BG0021,"Академия за музикално, танцово и изобразително изкуство","Academy of Music, Dance and Fine Arts",2015,BG,"42,147571","24,751333",m,m,m,m,"137,0202812",850,40,m,a,1,3,0,0,#VALUE!,"0,1469608496","0,02208432196","6,804533335",#VALUE!,"0,003832816207","0,002483859586"
BG0022,Висше училище по агробизнес и развитие на регионите,University of Agribusiness and Rural Development,2015,BG,"42,162524","24,744902",m,m,m,m,"108,9461193",5218,a,a,a,5,3,a,0,#VALUE!,"0,1612003308","0,04705882353","6,203461215",#VALUE!,#VALUE!,0
BG0023,Висше училище по сигурност и икономика,University of Security and Economics,2015,BG,"42,121311","24,761049",m,m,m,m,"73,54901961",1703,a,a,a,0,0,a,0,#VALUE!,"0,02087890367",#VALUE!,"47,89523511",#VALUE!,#VALUE!,0
BG0024,Европейско висше училище по икономика и мениджмънт,European Higher School of Economics and Management,2015,BG,"42,128716","24,721032",m,m,m,m,58,2544,a,a,a,0,0,a,0,#VALUE!,"0,04318791521",#VALUE!,"23,15462543",#VALUE!,#VALUE!,0
BG0025,"Русенски университет ""Ангел Кънчев""",Angel Kanchev University of Ruse,2015,BG,"43,854554","25,970175",m,m,m,m,"517,514751",8296,169,m,0,51,15,10,25,#VALUE!,"0,02279874214",#VALUE!,"43,86206897",#VALUE!,#VALUE!,0
BG0026,"Софийски университет ""Св. Климент Охридски""",Sofia University St. Kliment Ohridski,2015,BG,"42,693508","23,334793",m,m,m,m,"2367,82059",23247,1071,m,3,167,80,27,8,66,"0,06238123807","0,02037126326","16,03046094",#VALUE!,#VALUE!,"0,04830780176"
BG0027,Университет за национално и световно стопанство,University of National and World Economy,2015,BG,"42,651266","23,348848",m,m,m,m,"646,4523877",23458,360,m,2,56,26,2,4,250,"0,1018548884","0,0460704607","9,817889118",#VALUE!,"0,00283907601","0,003378634359"
BG0028,"Университет по архитектура, строителство и геодезия","University of Architecture, Civil Engineering and Geodesy",2015,BG,"42,684777","23,330903",m,m,m,m,"437,0601762",3850,140,m,2,31,32,22,4,84,"0,0275578646","0,01534657686","36,28728186",#VALUE!,"0,01065734504","0,006187617335"
BG0029,Технически Университет - София,Technical University of Sofia,2015,BG,"42,657061","23,355109",m,m,m,m,"1124,069406",12628,469,m,1,30,32,4,3,65,"0,1135221237","0,03636363636","8,808855644",#VALUE!,"0,02181818182","0,009152057812"
BG0030,Химикотехнологичен и металургичен университет,University of Chemical Technology and Metallurgy,2015,BG,"42,655332","23,35845",m,m,m,m,"239,231456",3228,141,m,a,7,6,4,0,63,"0,0890140486","0,03713968958","11,23418175",#VALUE!,"0,005147291733","0,002668874346"
BG0031,"Минно-геоложкият университет ""Св. Иван Рилски""",St. Ivan Rilski University of Mining and Geology,2015,BG,"42,660106","23,352877",m,m,m,m,"254,6005068",3222,58,m,a,1,0,0,0,#VALUE!,"0,07411135565","0,0436802974","13,49320885",#VALUE!,"0,01951672862",0
BG0032,Лесотехнически университет,University of Forestry,2015,BG,"42,653718","23,358636",m,m,m,m,"272,2439051",2813,65,m,a,1,2,0,0,#VALUE!,"0,07901939999","0,01800124146","12,65512014",#VALUE!,#VALUE!,0
BG0033,Медицински университет - София,Medical University - Sofia,2015,BG,"42,683857","23,307348",m,m,m,m,"883,9048993",8613,346,m,a,19,12,1,1,#VALUE!,"0,09678062749","0,0231070032","10,33264638",#VALUE!,#VALUE!,0
BG0034,"Национална спортна академия “Васил Левски""",National Sports Academy Vasil Levski,2015,BG,"42,646666","23,349828",m,m,m,m,"349,0103814",3132,185,m,a,30,5,1,2,#VALUE!,"0,1026245094","0,04017183328","9,744260957",#VALUE!,#VALUE!,"0,001131343429"
BG0035,"Национална Академия за Театрално и Филмово Изкуство ""Кръстьо Сарафов""",Krastyo Sarafov National Academy for Theatre and Film Arts,2015,BG,"42,692336","23,326081",m,m,m,m,"155,7954394",685,23,m,0,4,0,0,0,#VALUE!,"0,1114337105","0,05906768838","8,973945094",#VALUE!,#VALUE!,"0,005730488566"
BG0036,Национална художествена академия,National Academy of Art,2015,BG,"42,695092","23,334188",m,m,m,m,"199,7334829",934,98,m,a,19,4,0,2,4,"0,2274385977","0,03357664234","4,396791091",#VALUE!,#VALUE!,0
BG0037,"Национална музикална академия ""Проф. П. Владигеров""","National Academy of Music ""Prof. Pantcho Vladigerov""",2015,BG,"42,695066","23,347173",m,m,m,m,"193,9967165",663,52,m,a,3,4,1,0,#VALUE!,"0,2138474121","0,1049250535","4,676231479",#VALUE!,"0,004282655246","0,01001334364"
BG0038,Нов Български Университет,New Bulgarian University,2015,BG,"42,677864","23,252694",m,m,m,m,"914,5833333",10507,84,m,a,39,25,2,4,#VALUE!,"0,2926043989","0,07843137255","3,417583617",#VALUE!,#VALUE!,0
BG0039,Висше строително училище “Любен Каравелов”,Higher School of Civil Engineering “Lyuben Karavelov“,2015,BG,"42,694728","23,248373",m,m,m,m,"98,45365816",957,37,m,a,0,0,0,0,#VALUE!,"0,08704514451","0,00799467022","11,48829157",#VALUE!,#VALUE!,"0,00437357631"
BG0040,"Висше транспортно училище ""Тодор Каблешков""",Todor Kableshkov Higher School of Transport,2015,BG,"42,679081","23,381867",m,m,m,m,"141,9995279",3023,58,m,1,18,4,7,3,#VALUE!,"0,1028773857","0,03866248694","9,720309208",#VALUE!,#VALUE!,0
BG0041,Академия на МВР,Academy of Ministry of Internal Affairs,2015,BG,"42,631508","23,370936",m,m,m,m,"86,03012821",1223,42,m,a,1,3,0,0,23,"0,04697304927","0,01918623884","21,28880317",#VALUE!,#VALUE!,"0,0211268308"
BG0042,"Военна академия ""Георги Стойков Раковски""","""G. S. Rakovski"" National Defence Academy",2015,BG,"42,691352","23,347192",m,m,m,m,"144,6097561",849,66,m,a,0,1,0,0,#VALUE!,"0,07034352265","0,0343417825","14,21594999",#VALUE!,"0,01880621423",0
BG0043,Университет по библиотекознание и информационни технологии,State University of Library Studies and Information Technologies,2015,BG,"42,657992","23,387811",m,m,m,m,"145,7518593",2250,155,m,a,0,0,0,0,#VALUE!,"0,1703295125","0,0777385159","5,870973183",#VALUE!,#VALUE!,0
BG0044,Висше училище по телекомуникации и пощи,University of Telecommunications and Post,2015,BG,"42,656085","23,347652",m,m,m,m,"51,64319547",1233,a,a,a,1,0,a,0,#VALUE!,"0,06477860414","0,06888888889","15,43719587",#VALUE!,#VALUE!,0
BG0045,"Колеж по мениджмънт, търговия и маркетинг","Management, Trade and Marketing College",2015,BG,"42,685132","23,297426",c,c,c,c,c,c,c,c,0,2,0,0,0,#VALUE!,"0,04188418124",#VALUE!,"23,87536226",#VALUE!,#VALUE!,0
BG0046,"Театрален колеж ""Любен Гройс""",Luben Groys Theatre College,2015,BG,"42,695289","23,346242",m,m,m,m,"25,70275604",56,a,a,a,a,a,a,a,2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
BG0047,Висше училище по застраховане и финанси,Higher school of insurance and finances,2015,BG,"42,67049","23,267689",m,m,m,m,"73,87222222",1396,a,a,a,1,0,a,0,#VALUE!,"0,4589777864",#VALUE!,"2,17875468",#VALUE!,"0,03571428571",#VALUE!
BG0048,Международно висше бизнес училище,International Business School,2015,BG,"42,906769","23,78863",m,m,m,m,"64,73137389",4259,7,m,a,0,0,0,0,#VALUE!,"0,05291706463",#VALUE!,"18,89749568",#VALUE!,#VALUE!,0
BG0049,Тракийски Университет,Trakia University,2015,BG,"42,399734","25,571164",m,m,m,m,"590,8362687",6369,114,m,a,15,4,0,0,#VALUE!,"0,01519872597","0,001643578305","65,79498849",#VALUE!,#VALUE!,0
BG0051,Шуменски университет “Епископ Константин Преславски”,Konstantin Preslavsky University of Shumen,2015,BG,"43,27966","26,947925",m,m,m,m,"447,232503",7231,127,m,2,8,5,1,3,#VALUE!,"0,09276750961","0,01789919925","10,77963615",#VALUE!,#VALUE!,0
BG0054,Българска академия на науките,Bulgarian Academy of Sciences,2015,BG,"42,694443","23,332013",m,m,m,m,m,a,663,m,a,6,8,13,6,15,"0,06184932969","0,01756326926","16,16832397",#VALUE!,#VALUE!,"0,006707920332"
BG0060,Европейски политехнически университет - Перник,European Polytechnical University - Pernik,2015,BG,"42,610903","23,040543",m,m,m,m,73,216,a,a,a,3,0,a,2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
CH0001,Universität Basel,University of Basel,2015,CH,"47,558613","7,582793","487973966,2","307431955,4","45195916,59","487973966,4","2483,6",10730,2691,"200534789,2",a,1,0,0,0,#VALUE!,"0,337962963",#VALUE!,"2,95890411",#VALUE!,#VALUE!,"0,02739726027"
CH0002,Universität Bern,University of Bern,2015,CH,"46,950184","7,436951","491993947,5","301269791,8","15616773,01","491993947,2","2387,81",14015,2647,"290720269,2",a,0,0,0,0,#VALUE!,"0,2314631873","0,2507921715","4,32034144","0,000005089615781",#VALUE!,0
CH0003,Université de Fribourg,University of Fribourg,2015,CH,"46,806279","7,151929","170371333,9","120777842,4","6921272,01","170371333,8","1153,9",9184,1325,"74684585,86",a,0,0,0,0,#VALUE!,"0,1703753122","0,1888690689","5,869394969","0,000004853332066",#VALUE!,0
CH0004,Université de Genève,University of Geneva,2015,CH,"46,199647","6,142225","512428264,2","308114494,5","19596030,37","498944616,1","3114,37",13888,2503,"307654564,1",a,0,0,0,0,#VALUE!,"0,1256424216","0,1442726481","7,959095242","0,000006772853003",#VALUE!,0
CH0005,Université de Lausanne,University of Lausanne,2015,CH,"46,52109","6,580161","405890321,4","287027360,2","27192297,86","405890321,9","2314,7",11928,2175,275467145,a,0,0,0,0,#VALUE!,"0,2242489919","0,1802275346","4,459328853","0,000006241915233",#VALUE!,0
CH0006,Universität Luzern,University of Lucerne,2015,CH,"47,049437","8,312341","36095898,41","26111536,21","1738314,902","36050802,22","227,94",2520,325,"12219252,99",a,0,0,0,0,#VALUE!,"0,1940560027","0,1823440644","5,153151596","0,000005702772091",#VALUE!,0
CH0007,Université de Neuchâtel,University of Neuchâtel,2015,CH,"46,993884","6,938716","83990784,82","59336766,45","1346717,796","83990785,15","545,24",3710,614,"48386736,2",a,0,0,0,0,#VALUE!,"0,09045238095","0,128968254","11,05554093","0,000006322744182",#VALUE!,0
CH0008,Universität Sankt Gallen,University of Sankt Gallen,2015,CH,"47,431612","9,374617","136908074,1","68821485,24","16150985,51","135830313,2","719,51",8081,684,"49452185,06",a,0,0,0,0,#VALUE!,"0,1469649596","0,1654986523","6,804343042","0,00000649166452",#VALUE!,0
CH0009,Universität Zürich,University of Zurich,2015,CH,"47,374327","8,550979","838488357,1","544131036,8","38039160,33","838248790,9","4312,58",20974,5076,"398908086,9",a,0,0,0,0,#VALUE!,"0,08903724787","0,08464298973","11,2312546","0,000005297123913",#VALUE!,0
CH0010,Università della Svizzera italiana,Università della Svizzera italiana,2015,CH,"46,010731","8,958132","66257509,33","38402886,34","5276295,971","65767071,68","537,9",2688,275,"29052712,54",a,0,0,0,0,#VALUE!,"0,205615524","0,242013922","4,863446011","0,000005144749443",#VALUE!,0
CH0011,Ecole Polytechnique Fédéral de Lausanne,Federal Institute of Technology Lausanne,2015,CH,"46,519068","6,566756","564388232,3",408280120,"37105700,74","564388232,5","3672,62",7850,2058,294602996,a,0,0,0,0,#VALUE!,"0,2001116071","0,1023065476","4,997211378","0,000008178864989",#VALUE!,0
CH0012,Eidgenössische Technische Hochschule Zürich,Federal Institute of Technology Zurich,2015,CH,"47,376536","8,548093",992706933,"753177240,9","71891947,04","985832220,7","6386,01",14723,4021,443492193,a,0,0,0,0,#VALUE!,"0,4678496815","0,2621656051","2,137438668","0,000006507258282",#VALUE!,0
CH0013,Berner Fachhochschule,Bern University of Applied Sciences,2015,CH,"46,951389","7,435204","153948500,1","116546887,3","10631147,46","155157699,5","1163,05",7049,a,"44786124,15",a,0,0,a,0,#VALUE!,"0,4337438022","0,2731100998","2,305508447","0,00000647778584",#VALUE!,0
